date,price
01/02/15,521.937744
01/05/15,511.057617
01/06/15,499.212799
01/07/15,498.357513
01/08/15,499.928864
01/09/15,493.454498
01/12/15,489.854309
01/13/15,493.464447
01/14/15,498.128784
01/15/15,499.043732
01/16/15,505.299316
01/20/15,504.125763
01/21/15,515.204773
01/22/15,531.465332
01/23/15,536.994873
01/26/15,532.280823
01/27/15,515.791565
01/28/15,507.208801
01/29/15,507.865204
01/30/15,531.594604
02/02/15,525.587646
02/03/15,526.343506
02/04/15,519.898987
02/05/15,524.692566
02/06/15,528.093872
02/09/15,524.941223
02/10/15,534.001343
02/11/15,533.036682
02/12/15,539.958557
02/13/15,546.00531
02/17/15,539.86908
02/18/15,536.746277
02/19/15,539.901306
02/20/15,536.000366
02/23/15,528.998901
02/24/15,533.156006
02/25/15,540.893433
02/26/15,552.43988
02/27/15,555.343933
03/02/15,568.213074
03/03/15,570.500488
03/04/15,570.231995
03/05/15,572.181274
03/06/15,564.578125
03/09/15,565.736694
03/10/15,551.972473
03/11/15,548.163452
03/12/15,552.469727
03/13/15,544.324585
03/16/15,551.47522
03/17/15,547.825317
03/18/15,556.437866
03/19/15,554.936157
03/20/15,557.293213
03/23/15,555.751648
03/24/15,567.069397
03/25/15,555.726807
03/26/15,552.131592
03/27/15,545.338989
03/30/15,549.008789
03/31/15,545.000854
04/01/15,539.590576
04/02/15,532.59906
04/06/15,533.827332
04/07/15,534.080933
04/08/15,538.645813
04/09/15,537.820374
04/10/15,537.054565
04/13/15,536.219177
04/14/15,527.487183
04/15/15,529.617859
04/16/15,530.87854
04/17/15,521.181885
04/20/15,532.44989
04/21/15,531.049988
04/22/15,536.413086
04/23/15,544.006287
04/24/15,561.967468
04/27/15,555.369995
04/28/15,553.679993
04/29/15,549.080017
04/30/15,537.340027
05/01/15,537.900024
05/04/15,540.780029
05/05/15,530.799988
05/06/15,524.219971
05/07/15,530.700012
05/08/15,538.219971
05/11/15,535.700012
05/12/15,529.039978
05/13/15,529.619995
05/14/15,538.400024
05/15/15,533.849976
05/18/15,532.299988
05/19/15,537.359985
05/20/15,539.27002
05/21/15,542.51001
05/22/15,540.109985
05/26/15,532.320007
05/27/15,539.789978
05/28/15,539.780029
05/29/15,532.109985
06/01/15,533.98999
06/02/15,539.179993
06/03/15,540.309998
06/04/15,536.700012
06/05/15,533.330017
06/08/15,526.830017
