date,label,confidence,entity-label,entity-confidence
9102015,neg,0.99361948,neg,0.77370448
9102015,neg,0.99581261,neg,0.82816778
9102015,neu,0.65984936,neu,0.73625324
9102015,neu,0.67736458,pos,0.52960615
9112015,neu,0.75955871,,
9092015,neg,0.52389622,neu,0.87267405
9092015,neu,0.81516036,neu,0.88750877
9092015,neg,0.62022064,neu,0.53980963
9092015,neg,0.96936868,,
9092015,neg,0.99033732,neu,0.55550856
9092015,neu,0.52866932,neg,0.53793319
9092015,neu,0.93602067,,
9162015,neg,0.76535557,neg,0.46332603
9162015,neg,0.86527931,neg,0.65040619
9162015,neg,0.68076917,neg,0.79225549
9162015,neg,0.76835477,neg,0.80236931
9162015,neg,0.82436402,neg,0.84624152
9162015,neg,0.72699725,neg,0.60928984
9162015,pos,0.8542332,pos,0.96510001
9142015,neu,0.94857566,,
9142015,neu,0.79947952,neg,0.61734507
9142015,neu,0.7971464,neg,0.61734507
9172015,neu,0.85939804,neg,0.82059721
9172015,neu,0.93984022,neg,0.69307434
9172015,neu,0.95665936,neu,0.55010684
9172015,neg,0.79156047,,
9102015,neu,0.80982194,neg,0.39113121
9102015,neu,0.97820991,neu,0.63254728
9102015,neu,0.94920579,neu,0.81940216
9212015,neu,0.82505522,neg,0.66811976
9212015,neu,0.77943914,pos,0.46230332
9182015,neu,0.64387136,pos,0.85921325
9182015,neu,0.69768246,pos,0.83288035
9182015,neg,0.99995174,neg,0.95242354
9182015,neg,0.99994485,neg,0.95068646
9182015,neg,0.99995039,neg,0.94399878
9222015,neu,0.79510322,,
9222015,neu,0.7838092,neg,0.61056472
9222015,neu,0.93517894,neu,0.87651355
9222015,neu,0.61529049,neg,0.66579618
9232015,pos,0.7368046,neg,0.54516239
9232015,neu,0.99182577,neu,0.4200095
9232015,neu,0.99165801,neu,0.49744665
9232015,neu,0.99986047,,
9232015,neu,0.99988654,neu,0.94808594
9242015,neg,0.95322378,neg,0.79905373
9242015,neu,0.98841089,neu,0.87608034
9242015,neg,0.96148755,neg,0.81256729
9242015,neg,0.96968697,neg,0.8861483
9242015,neu,0.98146906,neg,0.57283175
9242015,neg,0.92808557,neg,0.83516871
9282015,neu,0.99551392,neu,0.98879354
9282015,neu,0.99479232,neu,0.96495968
9282015,neu,0.95563781,neu,0.9356062
9282015,neu,0.6005868,neu,0.83821565
9282015,neg,0.97898639,neg,0.62953002
9282015,neg,0.96485002,neg,0.62953002
9292015,neg,0.96569204,neg,0.47189304
9292015,neu,0.99382345,neu,0.97926306
9252015,neu,0.978464,,
9252015,neu,0.994599,neu,0.59852597
9252015,pos,0.53660699,neu,0.54175055
9302015,pos,0.60272584,neu,0.86737526
9302015,neu,0.84510532,neg,0.67582012
9302015,neu,0.99620393,,
9302015,neu,0.99509892,neu,0.80363369
9302015,neu,0.71517649,neg,0.64252664
9092015,neu,0.83082955,neu,0.54460423
9092015,neu,0.92941,neu,0.39490464
10012015,neu,0.98902453,neg,0.51320301
10012015,neu,0.89693294,neg,0.74955982
10012015,neu,0.92911938,neg,0.79242887
10012015,neu,0.99044204,neu,0.74648729
10012015,pos,0.52151479,pos,0.55590825
10012015,pos,0.56642292,pos,0.47560533
10022015,neu,0.95741595,,
10022015,neu,0.98534782,,
10022015,neu,0.97690884,,
10022015,neu,0.9119965,neu,0.41946443
9212015,neg,0.7680818,,
9212015,neg,0.77841921,neg,0.65869821
9212015,neg,0.54533343,neg,0.47474145
9242015,pos,0.82641262,neg,0.5499651
9242015,pos,0.82641262,neg,0.56864651
9242015,pos,0.89958536,neg,0.52794589
9302015,neu,0.59718245,neg,0.65241103
7312015,neu,0.99985306,neu,0.84993109
10062015,neu,0.92893921,neu,0.54788992
10062015,neu,0.9701459,neu,0.96271954
10062015,neg,0.91291663,neg,0.66441139
10082015,pos,0.90585238,pos,0.51988065
10082015,neu,0.73612752,pos,0.58348243
10062015,neg,0.84922048,,
10062015,neg,0.90941549,neg,0.66441139
10092015,neg,0.7865179,pos,0.62761867
10092015,neg,0.89224658,neg,0.68536773
10092015,neu,0.98877984,,
10102015,neg,0.93338299,,
10102015,neu,0.43084943,,
10162015,neu,0.81415064,,
10162015,neu,0.74057027,neu,0.53711724
10132015,neu,0.75073959,neg,0.50259964
10132015,neu,0.77643372,neg,0.69082274
10132015,neu,0.85056361,neu,0.56467636
10132015,neu,0.88481891,neu,0.43192086
10132015,neu,0.87989931,neu,0.64569958
10142015,neu,0.97464659,neu,0.98450615
10142015,neu,0.98524386,neu,0.98276207
10142015,neu,0.78109192,neg,0.68052467
10142015,neu,0.95604768,pos,0.43892854
10162015,neg,0.61417909,neu,0.56526312
10162015,neu,0.90416296,neu,0.49344057
10162015,neu,0.90251128,neu,0.88698345
10162015,neu,0.90848612,neu,0.87375637
10132015,neu,0.91436674,neu,0.58234324
10132015,neu,0.99999981,neg,0.52381574
10132015,neu,0.98697626,neu,0.64381261
10152015,neg,0.71838368,,
10152015,neu,0.96797503,,
10202015,neu,0.98007626,,
10202015,neu,0.98115993,neu,0.96354094
10202015,neu,0.80778657,pos,0.43517469
10202015,neu,0.73447032,pos,0.4425554
10202015,pos,0.98168671,pos,0.59950383
10202015,pos,0.98975237,,
10202015,neu,0.99999963,,
10212015,neu,0.87129447,neu,0.45044352
10212015,neu,0.89484781,,
10212015,neu,0.88406771,neu,0.95469653
10222015,neu,0.99910226,neu,0.97152123
10192015,neu,0.83208472,,
10192015,neu,0.67922417,neg,0.96351677
10192015,neu,0.80044489,neg,0.95740827
10232015,neu,0.9815794,neu,0.58090069
10262015,pos,0.65553134,neu,0.48818547
10262015,neu,0.91507007,neg,0.50224997
10262015,neg,0.92409935,neg,0.69583805
10262015,neg,0.78377537,neg,0.537079
10262015,neu,0.61543154,neg,0.80737051
10262015,pos,0.47298783,neu,0.48818547
10282015,neu,0.99160154,,
