date,label,confidence,entity-label,entity-confidence
2012013,neu,0.99974317,,
1302013,neu,0.97537158,,
1302013,neu,0.69473055,,
1312013,neu,0.53072135,,
1312013,neu,0.64509851,,
1312013,neu,0.66476524,,
1312013,neu,0.64559118,,
1312013,neu,0.39589349,,
1312013,neu,0.82791062,,
1312013,neu,0.99832102,,
2062013,neu,0.60467166,,
2062013,neu,0.57079238,,
2062013,neg,0.57097318,,
2052013,neu,0.56010866,,
2052013,pos,0.76622105,,
2122013,neu,0.99905877,,
2132013,neg,0.5631853,,
2132013,neu,0.98501685,,
2152013,neg,0.7516259,,
2152013,neg,0.6250369,,
2152013,pos,0.59860462,,
2152013,pos,0.73655015,,
2162013,neg,0.88945607,neg,0.43266099
2202013,neu,0.97533575,,
2202013,neu,0.86995212,neg,0.48891815
2212013,neg,0.93774173,,
2252013,neu,0.92245219,,
2262013,neu,0.99670789,,
2282013,neu,0.93915475,,
2282013,neu,0.90029905,,
2292013,pos,0.81951705,,
2292013,neu,0.68751166,,
2292013,neu,0.54920583,,
2292013,neu,0.99930674,neu,0.52000707
2292013,neu,0.99891622,neu,0.52000707
2292013,neu,0.97923999,neu,0.46942968
3012013,pos,0.81951705,,
3012013,neu,0.68751166,,
3012013,neu,0.54920583,,
3012013,neu,0.99930674,neu,0.52000707
3012013,neu,0.99891622,neu,0.52000707
3012013,neu,0.97923999,neu,0.46942968
3052013,neu,0.7492885,,
3052013,neu,0.92868999,,
3072013,pos,0.99488261,,
3072013,neu,0.94230242,,
3072013,neu,0.38597013,,
3072013,pos,0.60394192,,
3072013,pos,0.58247801,,
3082013,pos,0.9894284,,
3062013,neu,0.68678503,,
3112013,neu,0.99967907,,
3112013,neu,0.76643069,,
3112013,neu,0.99854967,,
3122013,neu,0.9988625,,
3182013,neu,0.95353393,,
3192013,neu,0.858682,,
3192013,neu,0.88249363,,
3132013,neu,0.76282377,,
3132013,neu,0.99843954,,
3132013,neg,0.43000769,,
3132013,pos,0.3935621,,
3212013,pos,0.67194876,,
3212013,neg,0.50833749,,
3252013,neu,0.8954217,,
3252013,neu,0.47251725,,
3252013,neu,0.63178705,,
3252013,neu,0.87940466,,
3262013,pos,0.78422125,,
3262013,neg,0.51797388,,
3262013,neg,0.80868997,,
3272013,neu,0.92785535,,
3272013,neu,0.98149401,,
3262013,neu,0.9177832,,
3312013,neu,0.99799268,,
4012013,neu,0.99762056,,
4022013,neu,0.99373105,,
4022013,neu,0.96190095,,
4042013,pos,0.80957115,,
4042013,pos,0.51814873,,
4042013,neu,0.59404212,,
4042013,neu,0.85510119,,
4042013,neu,0.67138906,,
4042013,pos,0.41705264,,
4042013,neu,0.64312512,,
4112013,neu,0.9999563,,
4112013,neu,0.99997557,,
4112013,neu,0.6367841,,
4122013,neu,0.7207744,,
4162013,neg,0.654757,,
4232013,neu,0.83091163,neu,0.68631623
4232013,neg,0.98684191,,
4242013,neu,0.97306317,,
4242013,neu,0.96386044,,
4242013,neu,0.79418598,,
4312013,neu,0.52381473,,
4312013,neu,0.81384999,,
4312013,neu,0.42715678,,
4312013,neu,0.99907807,,
4312013,neu,0.99922391,,
4312013,neu,0.99674361,,
5012013,neu,0.52381473,,
5012013,neu,0.81384999,,
5012013,neu,0.42715678,,
5012013,neu,0.99907807,,
5012013,neu,0.99922391,,
5012013,neu,0.99674361,,
5022013,neu,0.85149036,,
5052013,neu,0.89156831,neu,0.43281946
5092013,neu,0.96519702,,
5092013,neu,0.97351087,,
5242013,neu,0.97404673,,
5272013,neu,0.79508892,,
5282013,neu,0.67254374,,
5292013,neg,0.74767083,,
5292013,neg,0.91566782,,
5292013,neg,0.80275029,,
5292013,neg,0.52941679,,
5302013,neu,0.89982655,,
6072013,neu,0.98473282,,
6112013,neu,0.80902708,,
6122013,neu,0.98870636,,
6122013,pos,0.89992958,,
6062013,pos,0.6691968,,
6062013,pos,0.72310339,,
6182013,pos,0.88330117,,
6152013,neu,0.67744695,,
6202013,neu,0.92309859,,
6202013,neu,0.99817393,,
6212013,neg,0.77154473,,
6252013,neu,0.89798834,,
6252013,neu,0.99367576,,
6212013,neg,0.81362645,,
6212013,neu,0.64894559,,
6212013,neu,0.9338877,,
6212013,neu,0.76306996,,
6212013,neu,0.99831109,,
6212013,neu,0.56020493,,
6272013,neu,0.9929822,,
6272013,neu,0.98863563,pos,0.43924199
6272013,neu,0.8051274,,
6272013,neg,0.69215004,,
7172013,pos,0.57661762,,
7182013,neu,0.98953647,,
7232013,neu,0.993922,,
7242013,neu,0.77824891,,
7242013,neg,0.99403446,,
7242013,neu,0.6417396,,
7252013,neu,0.56646894,,
7252013,neu,0.62783832,,
7252013,neu,0.96652471,,
7252013,neu,0.9027192,,
7252013,neu,0.81954418,,
7252013,neg,0.43616769,,
7262013,neu,0.99488356,,
7302013,neu,0.98567508,,
7242013,neu,0.92115958,,
7252013,neg,0.46140171,neu,0.45858056
7252013,neg,0.37045814,neu,0.45858056
7252013,neu,0.87250507,,
8012013,neu,0.58156885,,
7312013,neu,0.92916171,,
7312013,neu,0.88704829,,
7312013,neu,0.98950878,,
7312013,neu,0.99966397,,
8052013,neg,0.72504136,,
8132013,neu,0.79094913,,
8132013,pos,0.57809669,,
8142013,neu,0.9976648,,
8142013,neu,0.92912312,,
8152013,neu,0.96359817,,
8092013,pos,0.68445954,,
8212013,neu,0.99371356,,
8212013,neg,0.55337114,,
8282013,neu,0.41949967,,
8292013,pos,0.8432692,,
8262013,neu,0.98830619,,
8262013,neu,0.95233881,,
9032013,neg,0.99978205,,
9052013,neu,0.99343181,,
9052013,neu,0.87985264,,
9102013,neu,0.68348678,,
9122013,neu,0.93229333,,
9122013,neu,0.85000419,,
9122013,neu,0.99996733,,
9122013,neu,0.99989714,,
9122013,neu,0.99999857,,
9172013,neg,0.99799283,pos,0.61851859
9172013,neg,0.84522547,,
9182013,pos,0.62958074,,
9132013,neu,0.96334188,neu,0.71027441
9132013,pos,0.54689612,,
9132013,pos,0.76972168,,
9132013,pos,0.91332122,,
9132013,neu,0.96813102,neu,0.71027441
9122013,neu,0.70258104,,
9122013,neu,0.90205994,,
9122013,neu,0.59331495,,
9192013,neu,0.88682552,,
9192013,neu,0.99358003,,
9192013,neu,0.99549675,,
9242013,neu,0.99934105,,
9272013,neu,0.982284,,
9252013,neg,0.97455569,,
9252013,neu,0.59767571,,
9252013,neu,0.82248197,,
9252013,neu,0.98849877,,
9252013,neu,0.98721803,,
9192013,neu,0.9999974,,
9192013,neu,0.99902816,,
9192013,neu,0.79847851,,
9192013,neu,0.94861919,,
9242013,pos,0.96009123,,
9242013,pos,0.94199786,,
9242013,neu,0.99984174,,
9242013,neu,0.98866422,,
9242013,neu,0.99803563,,
9242013,pos,0.43260483,,
9312013,neg,0.56889982,,
9312013,neg,0.56052483,,
9312013,pos,0.52464085,,
10012013,neg,0.56889982,,
10022013,pos,0.89589761,,
10022013,pos,0.83840452,,
10022013,pos,0.71310096,,
10032013,pos,0.5121384,,
10032013,pos,0.58334731,,
10042013,pos,0.85936662,,
10042013,neu,0.6541536,,
10012013,neg,0.56052483,,
10012013,pos,0.52464085,,
10082013,neu,0.74522797,,
10082013,neg,0.79372883,,
10042013,neu,0.98807737,neu,0.61109286
10162013,neu,0.895402,,
10182013,neu,0.89915797,,
10182013,neu,0.85296942,,
10242013,neu,0.92812587,neu,0.42643268
10242013,neu,0.9366134,neu,0.42643268
10242013,neu,0.93105541,,
10212013,neu,0.92706217,,
10212013,neu,0.91141773,,
10212013,neu,0.90919094,,
10212013,neu,0.99270309,neu,0.48498574
10212013,neu,0.96967669,neu,0.38909642
10252013,neg,0.69931714,,
10252013,neu,0.97853519,,
10252013,neu,0.77748225,,
10252013,neu,0.98943737,neg,0.61400077
10222013,neu,0.87886192,,
10302013,neg,0.72858675,,
10302013,neg,0.78397687,,
10302013,neu,0.99997866,,
10302013,neu,0.9999552,,
10302013,neu,0.82350485,,
10302013,neu,0.51349116,,
10302013,neu,0.97191573,,
11012013,neu,0.99744427,,
10292013,neg,0.9957431,,
10292013,neu,0.73577459,,
10292013,neg,0.49615408,,
10292013,neu,0.48718007,,
10312013,neg,0.78605601,,
10312013,neg,0.82798439,,
10312013,neg,0.92071981,,
10312013,neg,0.75216001,,
11042013,neu,0.94605987,,
11042013,neu,0.93646283,,
11042013,neu,0.9945029,,
10302013,pos,0.73657072,,
10302013,neu,0.98931895,,
10292013,pos,0.53781264,neu,0.89130016
10292013,pos,0.71097095,neu,0.91423283
10292013,neu,0.73333216,,
10292013,neu,0.60162526,,
11082013,neu,0.96541286,,
11132013,neu,0.84709321,,
11142013,neu,0.99967191,,
11152013,neu,0.99986804,,
11252013,neu,0.67008815,,
11262013,neu,0.99955173,,
11262013,neu,0.9992046,,
11252013,neu,0.67022018,,
11252013,neu,0.99743247,,
12032013,neu,0.52632666,,
12042013,neu,0.9999809,neu,0.45340121
12092013,neu,0.69887808,,
12112013,neu,0.98333287,,
12112013,neu,0.97573491,,
12122013,neu,0.97314087,,
12122013,neu,0.99996774,,
12122013,neu,0.99968892,,
12122013,neg,0.67936227,,
12122013,pos,0.96586073,,
12122013,pos,0.90157606,,
12122013,neu,0.99999768,,
12122013,neg,0.50418582,,
12122013,neg,0.47901185,,
12172013,neu,0.78118271,,
12172013,neu,0.96813154,,
12172013,neu,0.90663477,,
12172013,neg,0.8526468,,
12162013,neg,0.74809242,,
12162013,neu,0.9810845,,
12182013,neu,0.99811081,,
12182013,neu,0.98537052,,
12182013,neu,0.98474811,neu,0.51488647
12232013,neg,0.74570582,,
12232013,neu,0.99631702,,
12232013,neu,0.99874226,,
12232013,neu,0.99759876,,
12232013,neu,0.95292307,,
12232013,neu,0.93972099,,
12192013,neu,0.90005467,,
12192013,neu,0.8368933,,
12192013,neu,0.99043388,,
12192013,neu,0.70591375,,
12272013,neu,0.73607914,,
12292013,neu,0.97885527,,
12192013,neu,0.99038225,,
12192013,neu,0.98576433,,
12192013,neu,0.99427569,,
12192013,neu,0.94511287,,
12192013,neu,0.98524048,,
1082014,neu,0.39518859,,
1082014,neg,0.44093624,,
1142014,neu,0.99997701,,
1172014,neu,0.9993643,,
1172014,neu,0.99327147,,
1172014,neu,0.99327147,,
1242014,neu,0.73032328,,
1222014,neu,0.77444418,,
1302014,neu,0.99754358,,
1292014,neu,0.96723026,,
1292014,neu,0.97411112,,
2042014,pos,0.9918016,pos,0.5478698
1312014,neu,0.57877604,pos,0.48685942
1312014,neu,0.48850666,neu,0.63141312
1312014,neu,0.99971244,,
1312014,neu,0.99925122,,
1312014,neu,0.99923955,,
1312014,neu,0.99923057,,
1282014,pos,0.75249186,pos,0.46710341
2032014,pos,0.98005739,pos,0.5478698
1302014,neu,0.99937756,,
1302014,neu,0.73028202,,
1302014,neu,0.71702594,,
1302014,neu,0.99968228,,
1302014,neu,0.99572507,,
1302014,neu,0.96275499,,
1302014,neu,0.99957896,,
1302014,neu,0.99587205,,
1292014,pos,0.43853002,,
1292014,neu,0.84470357,,
1292014,neu,0.92386948,,
1292014,neu,0.99002682,,
1312014,neu,0.99040694,,
1312014,neu,0.95071887,,
1282014,neu,0.45423064,neg,0.68320588
2132014,neu,0.99161893,,
2142014,neu,0.78050281,,
2142014,neu,0.99908894,,
2102014,neu,0.99003238,,
2132014,neu,0.98576033,,
2182014,neu,0.97210957,,
2192014,neu,0.99995435,,
2192014,pos,0.95219177,,
2192014,neu,0.95181105,,
2202014,neg,0.97250611,,
2202014,neu,0.99998869,,
2202014,neu,0.96295301,,
2202014,neu,0.97949966,,
2202014,neu,0.9977259,,
2202014,neu,0.99995228,,
2202014,pos,0.4918025,,
2202014,neu,0.99910747,,
2202014,neu,0.99999765,,
2212014,pos,0.86388127,,
2212014,pos,0.82417449,,
2212014,pos,0.52933856,neu,0.85903587
2212014,pos,0.79057105,,
2212014,neg,0.80520852,neu,0.85903587
2212014,neu,0.60812721,,
2212014,neu,0.99998429,,
2212014,pos,0.86437263,,
2222014,neg,0.99231628,,
2222014,neg,0.86178651,,
2242014,neu,0.99992296,,
2242014,neu,0.99826048,,
2242014,neu,0.99906341,,
2242014,neu,0.99995945,,
2242014,neu,0.99994159,,
2242014,neu,0.80744112,,
2242014,neu,0.99924906,,
2252014,neu,0.68389451,,
2262014,neu,0.95137565,,
2262014,neu,0.94400552,,
2262014,neu,0.91376959,,
2242014,neu,0.99901184,,
3042014,neu,0.98493248,,
3052014,pos,0.49698065,,
3052014,pos,0.48333164,,
3052014,neu,0.98794571,,
3052014,neu,0.98706385,,
3052014,neu,0.98706385,,
3062014,neu,0.50985093,,
3072014,neu,0.63448766,,
3072014,neg,0.51674008,,
3092014,pos,0.93775489,,
3042014,neu,0.85536937,,
3052014,neg,0.72233727,,
3072014,neu,0.99999992,,
3072014,neu,0.99999995,,
3072014,neg,0.69356428,,
3072014,neu,0.99280641,,
3132014,neg,0.73040719,,
3132014,neu,0.98937481,,
3132014,neu,0.94772286,,
3132014,neu,0.90471682,,
3152014,neu,0.96264878,,
3162014,pos,0.43237542,,
3192014,neu,0.96866247,,
3192014,neu,0.94358143,,
3172014,pos,0.71324558,,
3172014,neu,0.99795798,,
3182014,pos,0.58423101,,
3182014,neg,0.55578655,,
3182014,neg,0.55578655,,
3182014,pos,0.74706924,,
3202014,neu,0.62193897,,
3222014,pos,0.46386588,,
3212014,neg,0.57819235,,
3212014,neg,0.94375422,,
3252014,neu,0.99870411,,
3242014,neu,0.68655627,,
3272014,neu,0.9155517,,
3262014,neu,0.98608137,,
3262014,neu,0.93850933,,
3262014,neu,0.99522629,,
3262014,neu,0.99807765,,
3262014,neu,0.99421795,,
3262014,pos,0.78715538,,
3262014,neu,0.9987263,,
3252014,neu,0.98913876,,
3252014,neu,0.66267539,,
4032014,neg,0.62752743,,
4032014,neu,0.64315193,,
4032014,neu,0.99664065,neg,0.36445902
4022014,neu,0.83231903,,
3272014,pos,0.97124052,,
3272014,neu,0.99828204,,
3272014,neu,0.9481406,,
3272014,neu,0.91676924,,
3272014,neu,0.8559662,,
4052014,neg,0.97831042,,
3262014,neu,0.99931336,,
3262014,neu,0.99793721,,
4042014,neu,0.93390768,pos,0.65148001
4072014,neu,0.89990506,,
4072014,neu,0.74688559,pos,0.65148001
4092014,neu,0.57064445,,
4142014,neg,0.58780269,,
4142014,neu,0.9774888,,
4142014,neg,0.6503501,,
4162014,neu,0.96564463,,
4172014,neu,0.99369271,,
4172014,neu,0.99581513,,
4172014,neu,0.61717548,,
4172014,neu,0.99993081,,
4172014,neu,0.99984772,,
4212014,neu,0.94048156,,
4222014,neu,0.99845861,,
4222014,neu,0.99935245,,
4222014,neu,0.98666248,,
4222014,neu,0.96323378,,
4162014,neu,0.94678209,,
4162014,neu,0.95811727,,
4242014,neu,0.8908977,,
4242014,neu,0.97418575,,
4242014,neu,0.99194254,,
4242014,neu,0.99766307,,
4232014,neg,0.94708803,,
4232014,pos,0.83989693,,
4232014,neu,0.89305923,,
4232014,pos,0.90796932,,
4232014,neg,0.97789506,,
4232014,neu,0.8745526,,
4232014,neu,0.82319703,,
4222014,neu,0.9229254,,
4222014,neu,0.98206265,,
4282014,neu,0.58847937,,
4242014,neu,0.98678524,,
4242014,neu,0.90451845,,
4242014,neu,0.97447477,,
4242014,neu,0.99826867,,
4242014,neu,0.94493983,,
4232014,neu,0.74982289,,
4232014,neg,0.96826884,,
4302014,neu,0.98352647,,
4302014,neu,0.96938658,,
4302014,neu,0.99973369,,
4292014,neu,0.98448347,,
4292014,neu,0.98919383,,
4292014,neu,0.99362706,,
4312014,neu,0.98271143,,
